source,target,weight,color,group
James Stewart,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
James Sullivan,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
James Walsh,Liberal National Party of Queensland,2,#00bbf9,Donnation
James Webster,Liberal National Party of Queensland,1,#00bbf9,Donnation
James Worsey,MALCOLM JEFFREY RICHARDSON,1,#00bbf9,Donnation
James Yin,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
James and Denise Wilson,Liberal National Party of Queensland,1,#00bbf9,Donnation
James and Elaine Hesp,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jamie McGeachie,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jamie Pherous,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jamie Robert Wilson,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jamie Wells,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jamie Wilson,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
Jamie Wilson,Liberal National Party of Queensland,13,#00bbf9,Donnation
Jan & John Phillips,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jan Ellan Forest,Queensland Greens,2,#00bbf9,Donnation
Jan Johnson,Liberal National Party of Queensland,3,#00bbf9,Donnation
Jan Kazimierz Steindl,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jane Bowman,Queensland Greens,2,#00bbf9,Donnation
Jane Cadjler,Queensland Greens,1,#00bbf9,Donnation
Jane Cajdler,Queensland Greens,2,#00bbf9,Donnation
Jane Cajdler ,Queensland Greens,1,#00bbf9,Donnation
Jane Corcoran,Liberal National Party of Queensland,2,#00bbf9,Donnation
Jane Elizabeth Cajdler,Queensland Greens,2,#00bbf9,Donnation
Jane McNamara,Liberal National Party of Queensland,4,#00bbf9,Donnation
Jane McTaggart,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jane McVeigh,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jane Peake,Queensland Greens,1,#00bbf9,Donnation
Jane Stackpool,Liberal National Party of Queensland,2,#00bbf9,Donnation
Jane Stackpool Blaikie,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jane Young,Liberal National Party of Queensland,2,#00bbf9,Donnation
Janelle Manders,Liberal National Party of Queensland,1,#00bbf9,Donnation
Janelle Mulder,Liberal National Party of Queensland,1,#00bbf9,Donnation
Janelle Webster,Liberal National Party of Queensland,2,#00bbf9,Donnation
Janene Lynch,Liberal National Party of Queensland,1,#00bbf9,Donnation
Janet Butler,Liberal National Party of Queensland,1,#00bbf9,Donnation
Janet Crews,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Janet Krause,Liberal National Party of Queensland,1,#00bbf9,Donnation
Janice Armstrong,Liberal National Party of Queensland,2,#00bbf9,Donnation
Janice Mayes,Australian Labor Party (State of Queensland),4,#00bbf9,Donnation
Janine Walker,Australian Labor Party (State of Queensland),8,#00bbf9,Donnation
Jared Cassidy,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jared De Gregorio,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jarrod Askew,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jarrod Sierocki,Liberal National Party of Queensland,11,#00bbf9,Donnation
Jasmin Dillon,Queensland Greens,1,#00bbf9,Donnation
Jason Bradley,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jason Brandon,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jason Coats,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jason Comiskey,Liberal National Party of Queensland,2,#00bbf9,Donnation
Jason Kennedy,Queensland Greens,1,#00bbf9,Donnation
Jason Kerlin,Australian Christian Lobby,2,#00bbf9,Donnation
Jason McDarra,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jason McKenzie,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Jason Meares,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jason O'Connor,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jason Scanes,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jason Scott,Margaret Bell,1,#00bbf9,Donnation
Jason Smith,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jason Snow,Liberal National Party of Queensland,2,#00bbf9,Donnation
Jason Thomasson,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jason Tysoe,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jason Wang,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jason and Tracie  Newitt ,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jay Gordon,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jeanette Jones,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jeanne Ianziti,Queensland Greens,1,#00bbf9,Donnation
Jeanne Strahan,Liberal National Party of Queensland,2,#00bbf9,Donnation
Jeff Cox,Katter's Australian Party (KAP),1,#00bbf9,Donnation
Jeff Robinson,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jeff Townsend,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Jeffery Popp,Liberal National Party of Queensland,2,#00bbf9,Donnation
"Jeffery, Richard Popp",Liberal National Party of Queensland,1,#00bbf9,Donnation
Jeffrey Bidstrup,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jeffrey Crewes,Liberal National Party of Queensland,3,#00bbf9,Donnation
Jeffrey Keys,Queensland Greens,1,#00bbf9,Donnation
Jen Parsons,PAUL BRANAGAN,1,#00bbf9,Donnation
Jen Retail Properties Ltd,Liberal National Party of Queensland,2,#00bbf9,Donnation
Jen Tsung Chien,Liberal National Party of Queensland,2,#00bbf9,Donnation
Jennie Acton,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jennifer Egan,Queensland Greens,4,#00bbf9,Donnation
Jennifer Elvery,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Jennifer Flegler,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jennifer Gamble,Queensland Greens,1,#00bbf9,Donnation
Jennifer Howard,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Jennifer Jean Riesz,Queensland Greens,1,#00bbf9,Donnation
Jennifer Leader,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Jennifer Parsons,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jennifer Reardon,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jennifer Vincent,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jenny Eliadis,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jenny Gamble,Queensland Greens,1,#00bbf9,Donnation
Jenny Underwood,QLD Food Future Inc,1,#00bbf9,Donnation
Jeremy Neal,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jesse Gillard,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jessica Cannizzaro,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jessica Connellan,Liberal National Party of Queensland,4,#00bbf9,Donnation
Jessica Pugh,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jessie Oliver,Queensland Greens,1,#00bbf9,Donnation
Jewelan Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jian Bao Zhou,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jiang Su,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jie Cheng,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jill Conway,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jillian Pattinson,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jillian Rossiter,Queensland Greens,1,#00bbf9,Donnation
Jim Pollock,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jim Soorley,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Jim Soorley,JOHN GERHARD MEYER,1,#00bbf9,Donnation
Jim Ward,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jimmy Kiploks,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jimmy Wang,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jinfeng Zheng,Liberal National Party of Queensland,2,#00bbf9,Donnation
Jing Chen,Queensland Greens,1,#00bbf9,Donnation
Jinrong Farm,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jirsch Sutherland Services,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jo Jean Loader,Queensland Greens,1,#00bbf9,Donnation
Jo Sampford,Queensland Greens,1,#00bbf9,Donnation
Jo Wallace,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jo-Ann Bragg,Queensland Greens,1,#00bbf9,Donnation
Joan Heatley,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joan Kneebone,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joann Pyne,Robert Pyne,1,#00bbf9,Donnation
Joanna Baevski,Queensland Greens,1,#00bbf9,Donnation
Joanne Anderson,MALCOLM JEFFREY RICHARDSON,1,#00bbf9,Donnation
Joanne Cleaver,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joanne Jean Webb,Animal Justice Party (Queensland),1,#00bbf9,Donnation
Joanne Martel,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jobfind Centres Australia,Liberal National Party of Queensland,3,#00bbf9,Donnation
Jobfind Centres Australia Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jocelyn Hall,Queensland Greens,1,#00bbf9,Donnation
Jocelyn Klugg,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jocelyn Margaret Hall,Queensland Greens,3,#00bbf9,Donnation
Jocelyn Ross,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jodie Nguyen,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jodie Skipper,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jody Fassina,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Joe Andon,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joe Battalgia,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joe Ganim,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joe Lewandowski,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Joe Vella Insurance Brokers Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joel Anthony Lago,Queensland Greens,3,#00bbf9,Donnation
Joel Heazlewood,Liberal National Party of Queensland,1,#00bbf9,Donnation
Johann Bell,Liberal National Party of Queensland,1,#00bbf9,Donnation
Johann De Beer,Liberal National Party of Queensland,1,#00bbf9,Donnation
John & Anne Lloyd,Liberal National Party of Queensland,1,#00bbf9,Donnation
John & Janice Nelson,Katter's Australian Party (KAP),1,#00bbf9,Donnation
John & Lyn Kelly,Queensland Greens,1,#00bbf9,Donnation
John & Lynette Millroy,Liberal National Party of Queensland,1,#00bbf9,Donnation
John & Margaret Hodges,Liberal National Party of Queensland,1,#00bbf9,Donnation
John & Ngaire Roberts,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Allpass,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Anderson,GREGORY MARK PRIEBE,2,#00bbf9,Donnation
John Auld,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Baker,Liberal National Party of Queensland,2,#00bbf9,Donnation
John Bashford,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Beith C/O PY Accountants,Peter Dowling,2,#00bbf9,Donnation
John Bell Management,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Bennett,MALCOLM JEFFREY RICHARDSON,1,#00bbf9,Donnation
John Bird     ,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
John Cahill,Liberal National Party of Queensland,2,#00bbf9,Donnation
John Cameron,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Campbell,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
John Cassidy,Liberal National Party of Queensland,3,#00bbf9,Donnation
John Chaplain,Liberal National Party of Queensland,2,#00bbf9,Donnation
John Coggan,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Cotter,Liberal National Party of Queensland,1,#00bbf9,Donnation
John D Hill,Queensland Greens,1,#00bbf9,Donnation
John Denis and Hilda Campbell,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Dennis,MALCOLM JEFFREY RICHARDSON,1,#00bbf9,Donnation
John Derek Nixon-Smith,Liberal National Party of Queensland,2,#00bbf9,Donnation
John Deshon,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Drake,Liberal National Party of Queensland,3,#00bbf9,Donnation
John Dwyer,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
John Engwicht,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Facer,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Forrest,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Gannon,Liberal National Party of Queensland,2,#00bbf9,Donnation
John Gaskin,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
John Geaney,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Goldston,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Graham,Bruce Currie,1,#00bbf9,Donnation
John Griffith,Liberal National Party of Queensland,3,#00bbf9,Donnation
John Griffiths,Queensland Greens,2,#00bbf9,Donnation
John Haeata,MALCOLM JEFFREY RICHARDSON,1,#00bbf9,Donnation
John Hamilton,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Hannan,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Hart,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Hathaway,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Heussler,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Heuvel,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Hodges,Liberal National Party of Queensland,14,#00bbf9,Donnation
John Honeycombe,Liberal National Party of Queensland,9,#00bbf9,Donnation
John Howe,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Hull,Liberal National Party of Queensland,6,#00bbf9,Donnation
John Johnstone,Liberal National Party of Queensland,6,#00bbf9,Donnation
John Kirby,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
John Kolenda,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Kotzur,Liberal National Party of Queensland,4,#00bbf9,Donnation
John L Forrest,Liberal National Party of Queensland,1,#00bbf9,Donnation
John LYONS,Liberal National Party of Queensland,2,#00bbf9,Donnation
John Larkin,Queensland Greens,1,#00bbf9,Donnation
John Laurence Kelly,Queensland Greens,4,#00bbf9,Donnation
John Leiss,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Livingstone,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Lutman,Malcolm Roberts,1,#00bbf9,Donnation
John Lyons,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Matthews,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Mayo,Liberal National Party of Queensland,1,#00bbf9,Donnation
John McCartney,Liberal National Party of Queensland,2,#00bbf9,Donnation
John McCosker,Liberal National Party of Queensland,1,#00bbf9,Donnation
John McKeering,Liberal National Party of Queensland,1,#00bbf9,Donnation
John McLean,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Millar,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Millroy,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Newcombe,Australian Institute for Progress,1,#00bbf9,Donnation
John Ninness,Liberal National Party of Queensland,1,#00bbf9,Donnation
John O'Shea,Liberal National Party of Queensland,2,#00bbf9,Donnation
John Olsen,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
John Pearce,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Pollard,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Pollitt,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
John Prescott,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
John Pressler,Liberal National Party of Queensland,2,#00bbf9,Donnation
John Ransley,Australian Labor Party (State of Queensland),4,#00bbf9,Donnation
John Richardson,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
John Ring,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
John Robertson,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Robinson,Liberal National Party of Queensland,3,#00bbf9,Donnation
John Ryan,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Sands,Family First Party Queensland,1,#00bbf9,Donnation
John Short,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
John Short,Liberal National Party of Queensland,4,#00bbf9,Donnation
John Smeed,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Smith,Liberal National Party of Queensland,3,#00bbf9,Donnation
John Steele,Liberal National Party of Queensland,2,#00bbf9,Donnation
John Stirling,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Stokes,Liberal National Party of Queensland,5,#00bbf9,Donnation
John Sullivan,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Sutton,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
John Tathem,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Taylor,STUART ANGUS TAYLOR,1,#00bbf9,Donnation
John Thurecht & Associates Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Toulmin,MALCOLM JEFFREY RICHARDSON,1,#00bbf9,Donnation
John Van Den Heuvel,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Webb,Liberal National Party of Queensland,1,#00bbf9,Donnation
John West,Liberal National Party of Queensland,1,#00bbf9,Donnation
John West Logistics Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
John West Logistics Pty Ltd,Liberal National Party of Queensland,4,#00bbf9,Donnation
John Williams,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Woodward,Liberal National Party of Queensland,1,#00bbf9,Donnation
John Zhang,Liberal National Party of Queensland,1,#00bbf9,Donnation
John and Gwen LYONS,Liberal National Party of Queensland,1,#00bbf9,Donnation
John and Jan Phillips,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
John and Leigh Petersen,Liberal National Party of Queensland,1,#00bbf9,Donnation
John and Margaret Hodges,Liberal National Party of Queensland,3,#00bbf9,Donnation
John and Susan Engwicht,Liberal National Party of Queensland,1,#00bbf9,Donnation
John van den Heuvel,Liberal National Party of Queensland,1,#00bbf9,Donnation
Johnathan Siu,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
Johnson & Johnson Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Johnston Livestock,Liberal National Party of Queensland,1,#00bbf9,Donnation
Johnston Livestock Transport,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jon Arnot-Smith,Queensland Greens,2,#00bbf9,Donnation
Jon Brodie,Queensland Greens,1,#00bbf9,Donnation
Jon Iceton,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jon Janetzki,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jon Kent Lawyers,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jon Strofield,Liberal National Party of Queensland,2,#00bbf9,Donnation
Jonathan Peter,Queensland Greens,2,#00bbf9,Donnation
Jonathan Sri,Queensland Greens,23,#00bbf9,Donnation
Jonathon Hogan-Doran,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jontra Trust,Liberal National Party of Queensland,2,#00bbf9,Donnation
Jonty Bush,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
Jordan Navybox,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joseph Frost,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joseph Kelly,Australian Labor Party (State of Queensland),5,#00bbf9,Donnation
Joseph Mahon,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Joseph O'Brien,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Joseph O'Brien,Liberal National Party of Queensland,5,#00bbf9,Donnation
Joseph Paul Shlegeris,Queensland Greens,1,#00bbf9,Donnation
Joseph Richards,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joseph Scanlan,Liberal National Party of Queensland,2,#00bbf9,Donnation
Josepheh Paul Shlegeris,Queensland Greens,2,#00bbf9,Donnation
Josephine Prowse,Queensland Greens,1,#00bbf9,Donnation
Josh Bain,Queensland Greens,1,#00bbf9,Donnation
Josh Gadishke,Liberal National Party of Queensland,1,#00bbf9,Donnation
Josh Manuatu,Liberal National Party of Queensland,1,#00bbf9,Donnation
Josh Pagotto,Queensland Greens,2,#00bbf9,Donnation
Josh Tucker,Queensland Greens,4,#00bbf9,Donnation
Joshua Davies,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joshua Funder,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Joshua Nielsen,Queensland Greens,5,#00bbf9,Donnation
Joshua Pszczonka,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joshua Robson,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joshua Tucker,Queensland Greens,5,#00bbf9,Donnation
Joy Ringrose,Queensland Greens,1,#00bbf9,Donnation
Joyce Price,Liberal National Party of Queensland,1,#00bbf9,Donnation
Joydette Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jozef Lewandoski,Liberal National Party of Queensland,2,#00bbf9,Donnation
Juanita Wood,Liberal National Party of Queensland,1,#00bbf9,Donnation
Judi Jabour,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Judith Davis,Liberal National Party of Queensland,1,#00bbf9,Donnation
Judith Harris,ANDREA JAYNE NEWLAND-BLACKMORE,1,#00bbf9,Donnation
Judith Sinnamon,Queensland Greens,1,#00bbf9,Donnation
Judson Campbell,Queensland Greens,14,#00bbf9,Donnation
Judson Jack Campbell,Queensland Greens,1,#00bbf9,Donnation
Judy Jakins,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jules Morton,Queensland Greens,53,#00bbf9,Donnation
Julian Fell,Queensland Greens,1,#00bbf9,Donnation
Julian Haber,Liberal National Party of Queensland,4,#00bbf9,Donnation
Julian Harburg,Liberal National Party of Queensland,1,#00bbf9,Donnation
Julian Long,Liberal National Party of Queensland,2,#00bbf9,Donnation
Julian McGauran,Liberal National Party of Queensland,1,#00bbf9,Donnation
Julianne & Peter Bellas,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Julianne Calligaro,Liberal National Party of Queensland,1,#00bbf9,Donnation
Julianne Finney,Liberal National Party of Queensland,1,#00bbf9,Donnation
Julie Attwood,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Julie Gilfillan ,Bruce Currie,1,#00bbf9,Donnation
Julie Searles,Pauline Hanson's One Nation Queensland Division,7,#00bbf9,Donnation
Julie Zeith,Robert Pyne,1,#00bbf9,Donnation
Julie-Ann Campbell,Australian Labor Party (State of Queensland),2,#00bbf9,Donnation
Jun Chen,Liberal National Party of Queensland,1,#00bbf9,Donnation
June Gunn,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Jurg Keller,Queensland Greens,1,#00bbf9,Donnation
Jurgens Cane Farming Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Jurgens Produce Pty Ltd ATF the VenaNormaJurgensFa,Liberal National Party of Queensland,1,#00bbf9,Donnation
Just Better Care,Liberal National Party of Queensland,1,#00bbf9,Donnation
Just Health Group Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Justa Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Justice Services Pty Ltd,Australian Labor Party (State of Queensland),52,#00bbf9,Donnation
Justice Services Pty Ltd,Liberal National Party of Queensland,4,#00bbf9,Donnation
Justin Carter,Liberal National Party of Queensland,1,#00bbf9,Donnation
Justin Harrison,Liberal National Party of Queensland,1,#00bbf9,Donnation
Justin McDonnell,Liberal National Party of Queensland,1,#00bbf9,Donnation
Justin Parer,Liberal National Party of Queensland,18,#00bbf9,Donnation
Justin Raethel,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Justin Ross,Queensland Greens,1,#00bbf9,Donnation
Justin Scattini,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Justin Thomas,Liberal National Party of Queensland,1,#00bbf9,Donnation
Justin Vanstone,Liberal National Party of Queensland,4,#00bbf9,Donnation
Juxgold Developments Pty Ltd,Liberal National Party of Queensland,3,#00bbf9,Donnation
K P M G,Australian Labor Party (State of Queensland),15,#00bbf9,Donnation
K P M G,Liberal National Party of Queensland,6,#00bbf9,Donnation
KARA MAY GEORGE COOK,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
KARE Support Services Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
KELAIDAN PTY LTD,Liberal National Party of Queensland,1,#00bbf9,Donnation
KENNEDYS CLASSIC AGED TIMBERS UNIT TRUST,Liberal National Party of Queensland,5,#00bbf9,Donnation
KERRY GEORGE GALLAGHER,Queensland Greens,1,#00bbf9,Donnation
KILCOY PASTORAL COMPANY LIMITED,Liberal National Party of Queensland,1,#00bbf9,Donnation
KINDRED DEVELOPMENTS,Liberal National Party of Queensland,1,#00bbf9,Donnation
KIRBY ANDERSON,Katter's Australian Party (KAP),1,#00bbf9,Donnation
KMCN Services,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
KMCN Services Pty Ltd,Australian Labor Party (State of Queensland),3,#00bbf9,Donnation
KPMG,Liberal National Party of Queensland,2,#00bbf9,Donnation
KSM NO 1 PTY LTD,Liberal National Party of Queensland,1,#00bbf9,Donnation
KTQ DEVELOPMENTS PTY LTD,Liberal National Party of Queensland,1,#00bbf9,Donnation
KTQ Developments,Liberal National Party of Queensland,1,#00bbf9,Donnation
KTQ Developments Pty Ltd,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Kade Hamalainen,Queensland Greens,8,#00bbf9,Donnation
Kade Hamalainen,Queensland Greens ,1,#00bbf9,Donnation
Kalamia Cane Growers Organisation Ltd,Farmers United Limited,1,#00bbf9,Donnation
Kaland Queensland Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Kalavathi Srinivasan,Liberal National Party of Queensland,1,#00bbf9,Donnation
Kalfresh Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Kamori Australia Pty Ltd T/A Lone Pine Koala Sanctuary,Liberal National Party of Queensland,2,#00bbf9,Donnation
Kangaroo Point Brisbane Pty Ltd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Kara Beavis,Queensland Greens,16,#00bbf9,Donnation
Kara Sheehan,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Kara Thomas,Liberal National Party of Queensland,1,#00bbf9,Donnation
Karen England,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Karen Hansen,Liberal National Party of Queensland,1,#00bbf9,Donnation
Karen Muller,Liberal National Party of Queensland,2,#00bbf9,Donnation
Karen Pedersen,Liberal National Party of Queensland,1,#00bbf9,Donnation
Karen Poulten,Australian Labor Party (State of Queensland),6,#00bbf9,Donnation
Karen Poulton,Australian Labor Party (State of Queensland),1,#00bbf9,Donnation
Karen Spencer,Liberal National Party of Queensland,1,#00bbf9,Donnation
Karl Morris,Cherish Life Queensland Inc,2,#00bbf9,Donnation
Karl Morris,Liberal National Party of Queensland,18,#00bbf9,Donnation
Karl Stone,Queensland Greens,3,#00bbf9,Donnation
Karla Way-McPhail,Liberal National Party of Queensland,6,#00bbf9,Donnation
Karly Abbott,Liberal National Party of Queensland,1,#00bbf9,Donnation
Karreman Quarries Pty LTd,Liberal National Party of Queensland,1,#00bbf9,Donnation
Karreman Quarries Trust,Liberal National Party of Queensland,3,#00bbf9,Donnation
Kasper Kuiper,Liberal National Party of Queensland,7,#00bbf9,Donnation
Kate Flanders,Australian Labor Party (State of Queensland),8,#00bbf9,Donnation
Kate Jones,Australian Labor Party (State of Queensland),7,#00bbf9,Donnation
Kate Kunzelmann,Liberal National Party of Queensland,2,#00bbf9,Donnation
